company_number,ticker,fiscal_year,value,currency,source_url
15944520,MTLN.L,2022,465898000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2023,623110000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2024,614587000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2025,314468000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
11785532,NWG.L,2022,3589000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2023,4636000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2024,4802000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2025,5831000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
05525338,PSN.L,2022,561000000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2023,255400000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2024,267100000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2025,285700000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05393279,RTO.L,2022,280766298.3626,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2023,474000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2024,392000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2025,470000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
03909886,SDR.L,2022,486200000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2023,402600000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2024,417000000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2025,539800000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
SC007058,SMT.L,2023,-2922138000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2024,1365963000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2025,1217759000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2026,3101619000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
13246881,SGRO.L,2022,-1927000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2023,-253000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2024,594000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2025,551000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
02366619,SVT.L,2022,-87200000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2023,132200000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2024,140200000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2025,229400000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
00054485,SHEL.L,2022,42309000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2023,19359000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2024,16094000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2025,17837000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00324357,SN.L,2022,223000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2023,263000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2024,412000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2025,625000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00137013,SMIN.L,2022,1033000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
00137013,SMIN.L,2023,231000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
00137013,SMIN.L,2024,250000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
15436803,SPX.L,2022,224700000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2023,183600000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2024,191200000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2025,163400000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
03183415,STJ.L,2022,406800000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2023,-10100000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2024,398400000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2025,531100000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
00966425,STAN.L,2022,2948000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2023,3469000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2024,4050000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2025,5085000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
11606773,SDLF.L,2022,-2724000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2023,56000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2024,-1090000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2025,-443000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
08215888,BBOX.L,2022,-599400000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2023,70000000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2024,445500000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2025,363300000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
01833679,VOD.L,2023,11838000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2024,1140000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2025,-4169000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2026,-397000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
SC002934,WEIR.L,2022,213400000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2023,227900000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2024,312200000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2025,246900000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
04120344,WTB.L,2023,278800000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2024,312100000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2025,253700000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2026,212900000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
02468686,AV.L,2022,-1051000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2023,1085000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2024,683000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2025,1033000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
01470151,BA.L,2022,1591000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2023,1857000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2024,1956000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2025,2062000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
00048839,BARC.L,2022,5928000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2023,5259000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2024,6307000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2025,7172000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
03110569,CCC.L,2022,182800000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2023,197600000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2024,170800000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2025,153700000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
00206132,CRDA.L,2022,649300000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2023,171000000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2024,158500000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2025,62000000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
FC029884,IAG.L,2022,431000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2023,2655000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2024,2732000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2025,3342000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
04369054,LAND.L,2023,-619000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2024,-319000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2025,396000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2026,343000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
