company_number,ticker,fiscal_year,value,currency,source_url
04256886,MKS.L,2024,13040100000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
04256886,MKS.L,2025,13816800000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
04256886,MKS.L,2026,17273600000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
09800044,MRO.L,2022,2954000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2023,3350000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2024,3468000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2025,3589000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
15944520,MTLN.L,2022,6306472000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2023,5491685000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2024,5682956000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
15944520,MTLN.L,2025,7106996000.0,EUR,https://finance.yahoo.com/quote/MTLN.L/financials
11785532,NWG.L,2022,13352000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2023,14784000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2024,14653000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
11785532,NWG.L,2025,16609000000.0,GBP,https://finance.yahoo.com/quote/NWG.L/financials
05525338,PSN.L,2022,3815800000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2023,2773200000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2024,3200700000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05525338,PSN.L,2025,3751300000.0,GBP,https://finance.yahoo.com/quote/PSN.L/financials
05393279,RTO.L,2022,4494681172.925415,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2023,6385000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2024,6617000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
05393279,RTO.L,2025,6908000000.0,USD,https://finance.yahoo.com/quote/RTO.L/financials
03909886,SDR.L,2022,2891700000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2023,2936700000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2024,3067000000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
03909886,SDR.L,2025,3250700000.0,GBP,https://finance.yahoo.com/quote/SDR.L/financials
SC007058,SMT.L,2023,-2912533000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2024,1377354000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2025,1235966000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
SC007058,SMT.L,2026,3109087000.0,GBP,https://finance.yahoo.com/quote/SMT.L/financials
13246881,SGRO.L,2022,669000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2023,749000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2024,675000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
13246881,SGRO.L,2025,726000000.0,GBP,https://finance.yahoo.com/quote/SGRO.L/financials
02366619,SVT.L,2022,1943300000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2023,2165100000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2024,2338200000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
02366619,SVT.L,2025,2426700000.0,GBP,https://finance.yahoo.com/quote/SVT.L/financials
00054485,SHEL.L,2022,381314000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2023,316620000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2024,284312000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00054485,SHEL.L,2025,266886000000.0,USD,https://finance.yahoo.com/quote/SHEL.L/financials
00324357,SN.L,2022,5215000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2023,5549000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2024,5810000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00324357,SN.L,2025,6164000000.0,USD,https://finance.yahoo.com/quote/SN.L/financials
00137013,SMIN.L,2022,2566000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
00137013,SMIN.L,2023,3037000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
00137013,SMIN.L,2024,2778000000.0,GBP,https://finance.yahoo.com/quote/SMIN.L/financials
15436803,SPX.L,2022,1610600000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2023,1682600000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2024,1665200000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
15436803,SPX.L,2025,1702900000.0,GBP,https://finance.yahoo.com/quote/SPX.L/financials
03183415,STJ.L,2022,-11922300000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2023,18885900000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2024,25947500000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
03183415,STJ.L,2025,30139300000.0,GBP,https://finance.yahoo.com/quote/STJ.L/financials
00966425,STAN.L,2022,16158000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2023,17456000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2024,20046000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
00966425,STAN.L,2025,20553000000.0,USD,https://finance.yahoo.com/quote/STAN.L/financials
11606773,SDLF.L,2022,-23503000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2023,16703000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2024,19515000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
11606773,SDLF.L,2025,31842000000.0,GBP,https://finance.yahoo.com/quote/SDLF.L/financials
08215888,BBOX.L,2022,-581100000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2023,115900000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2024,546400000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
08215888,BBOX.L,2025,521300000.0,GBP,https://finance.yahoo.com/quote/BBOX.L/financials
01833679,VOD.L,2023,37672000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2024,36717000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2025,37448000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
01833679,VOD.L,2026,40461000000.0,EUR,https://finance.yahoo.com/quote/VOD.L/financials
SC002934,WEIR.L,2022,2472100000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2023,2636000000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2024,2505600000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
SC002934,WEIR.L,2025,2564500000.0,GBP,https://finance.yahoo.com/quote/WEIR.L/financials
04120344,WTB.L,2023,2625200000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2024,2959900000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2025,2921900000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
04120344,WTB.L,2026,2920200000.0,GBP,https://finance.yahoo.com/quote/WTB.L/financials
02468686,AV.L,2022,-19538000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2023,40456000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2024,39904000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
02468686,AV.L,2025,57436000000.0,GBP,https://finance.yahoo.com/quote/AV.L/financials
01470151,BA.L,2022,21258000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2023,23078000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2024,26312000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
01470151,BA.L,2025,28336000000.0,GBP,https://finance.yahoo.com/quote/BA.L/financials
00048839,BARC.L,2022,25021000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2023,25384000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2024,26230000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
00048839,BARC.L,2025,29140000000.0,GBP,https://finance.yahoo.com/quote/BARC.L/financials
03110569,CCC.L,2022,6470500000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2023,6922800000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2024,6964800000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
03110569,CCC.L,2025,9193900000.0,GBP,https://finance.yahoo.com/quote/CCC.L/financials
00206132,CRDA.L,2022,2089300000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2023,1694500000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2024,1628100000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
00206132,CRDA.L,2025,1699400000.0,GBP,https://finance.yahoo.com/quote/CRDA.L/financials
FC029884,IAG.L,2022,23066000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2023,29453000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2024,32100000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
FC029884,IAG.L,2025,33213000000.0,EUR,https://finance.yahoo.com/quote/IAG.L/financials
04369054,LAND.L,2023,791000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2024,824000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2025,832000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
04369054,LAND.L,2026,870000000.0,GBP,https://finance.yahoo.com/quote/LAND.L/financials
